r l m Re(R) Im(R)
0.6 9 7 -0.0362684039783878 -0.117353628018037
0.6 9 9 -0.0627056558125681 -0.169769640687456
0.6 10 -10 0.152618494296879 -0.0199730866972026
0.6 10 -8 0.104204479690129 -0.00896481656198421
0.6 10 -6 0.0866709571382055 -0.00425086363644013
0.6 10 -4 0.0751967591894591 -0.00150468783765074
0.6 10 -2 0.0659207547701308 -0.000116172322541973
0.6 10 0 0.164304524438733 0
0.6 10 2 0.0659207547701310 0.000116172322541956
0.6 10 4 0.0751967591894591 0.00150468783765075
0.6 10 6 0.0866709571382055 0.00425086363644014
0.6 10 8 0.104204479690129 0.00896481656198420
0.6 10 10 0.152618494296879 0.0199730866972027
0.6 11 -11 0.0476693628057576 0.0422216384785949
0.6 11 -9 0.0296171774368919 0.0365315310267567
0.6 11 -7 0.0215149530904838 0.0367804491528470
0.6 11 -5 0.0150529881568049 0.0377242360214094
0.6 11 -3 0.00897197932203839 0.0386039179274791
0.6 11 -1 0.00234303880013889 0.0411592656058555
0.6 11 1 -0.00234303880013892 0.0411592656058556
0.6 11 3 -0.00897197932203844 0.0386039179274791
0.6 11 5 -0.0150529881568049 0.0377242360214093
0.6 11 7 -0.0215149530904838 0.0367804491528470
0.6 11 9 -0.0296171774368919 0.0365315310267567
0.6 11 11 -0.0476693628057576 0.0422216384785949
0.6 12 -12 0.000309398981303994 -0.0289039779271363
0.6 12 -10 -0.00400024250396706 -0.0151797777068164
0.6 12 -8 -0.00778688959129833 -0.00912423001359343
0.6 12 -6 -0.0119027641346132 -0.00514547315474444
0.6 12 -4 -0.0164681345326921 -0.00241612263690867
0.6 12 -2 -0.0217098872965677 -0.000701146901835887
0.6 12 0 0.0798779389727640 0
0.6 12 2 -0.0217098872965677 0.000701146901835908
0.6 12 4 -0.0164681345326921 0.00241612263690869
0.6 12 6 -0.0119027641346132 0.00514547315474444
0.6 12 8 -0.00778688959129836 0.00912423001359341
0.6 12 10 -0.00400024250396708 0.0151797777068164
0.6 12 12 0.000309398981303996 0.0289039779271363
0.7000000000000001 0 0 -11.0188372744445 0
0.7000000000000001 1 -1 0.0625616971449978 -6.80028287920802
0.7000000000000001 1 1 -0.0625616971449978 -6.80028287920802
0.7000000000000001 2 -2 4.60518863539990 0.0339842918550358
0.7000000000000001 2 0 3.92812917970902 0
0.7000000000000001 2 2 4.60518863539990 -0.0339842918550357
0.7000000000000001 3 -3 0.0218409585011045 3.30353220463139
0.7000000000000001 3 -1 0.00459744515936424 2.49456567002778
0.7000000000000001 3 1 -0.00459744515936426 2.49456567002778
0.7000000000000001 3 3 -0.0218409585011045 3.30353220463139
0.7000000000000001 4 -4 -2.31757223808916 -0.0519368844450179
0.7000000000000001 4 -2 -1.74745834683869 -0.0171173368638795
0.7000000000000001 4 0 -1.64221788393713 0
0.7000000000000001 4 2 -1.74745834683869 0.0171173368638795
0.7000000000000001 4 4 -2.31757223808916 0.0519368844450179
0.7000000000000001 5 -5 0.100812111821319 -1.77452964495870
0.7000000000000001 5 -3 0.0434077629396821 -1.32637357118256
0.7000000000000001 5 -1 0.0137167631121804 -1.21726281204925
0.7000000000000001 5 1 -0.0137167631121804 -1.21726281204925
0.7000000000000001 5 3 -0.0434077629396821 -1.32637357118256
0.7000000000000001 5 5 -0.100812111821319 -1.77452964495870
0.7000000000000001 6 -6 1.40535244157350 0.0188198875465365
0.7000000000000001 6 -4 1.02146790287653 0.0121536577855829
0.7000000000000001 6 -2 0.916294274907065 0.00658391614536961
0.7000000000000001 6 0 0.968799940036401 0
0.7000000000000001 6 2 0.916294274907065 -0.00658391614536963
0.7000000000000001 6 4 1.02146790287653 -0.0121536577855828
0.7000000000000001 6 6 1.40535244157350 -0.0188198875465364
0.7000000000000001 7 -7 0.0272416872339327 1.01555462285827
0.7000000000000001 7 -5 0.0132555256947023 0.749204770186514
0.7000000000000001 7 -3 0.00758777797207356 0.683396748195214
0.7000000000000001 7 -1 0.00213618587355591 0.659733420095097
0.7000000000000001 7 1 -0.00213618587355585 0.659733420095098
0.7000000000000001 7 3 -0.00758777797207355 0.683396748195214
0.7000000000000001 7 5 -0.0132555256947024 0.749204770186515
0.7000000000000001 7 7 -0.0272416872339327 1.01555462285827
0.7000000000000001 8 -8 -0.743918226421101 -0.0470431025403891
0.7000000000000001 8 -6 -0.554566238971729 -0.0228001883161550
0.7000000000000001 8 -4 -0.507383163258895 -0.0121891045549821
0.7000000000000001 8 -2 -0.492115905478992 -0.00506028550434067
0.7000000000000001 8 0 -0.404435670002323 0
0.7000000000000001 8 2 -0.492115905478992 0.00506028550434066
0.7000000000000001 8 4 -0.507383163258895 0.0121891045549821
0.7000000000000001 8 6 -0.554566238971729 0.0228001883161550
0.7000000000000001 8 8 -0.743918226421101 0.0470431025403891
0.7000000000000001 9 -9 0.0770719642864064 -0.647767591115945
0.7000000000000001 9 -7 0.0433827007722833 -0.465766771564152
0.7000000000000001 9 -5 0.0282408810974593 -0.412682365880729
0.7000000000000001 9 -3 0.0162943230808090 -0.388915108072209
0.7000000000000001 9 -1 0.00493018702999904 -0.377112287528067
0.7000000000000001 9 1 -0.00493018702999901 -0.377112287528066
0.7000000000000001 9 3 -0.0162943230808090 -0.388915108072209
0.7000000000000001 9 5 -0.0282408810974593 -0.412682365880729
0.7000000000000001 9 7 -0.0433827007722833 -0.465766771564152
0.7000000000000001 9 9 -0.0770719642864064 -0.647767591115945
0.7000000000000001 10 -10 0.546807685637990 -0.00121910579364304
0.7000000000000001 10 -8 0.389932742256158 0.00209310784049152
0.7000000000000001 10 -6 0.341937853633283 0.00301359623446521
0.7000000000000001 10 -4 0.316631946930536 0.00294886103464663
0.7000000000000001 10 -2 0.301046419209275 0.00197696524535611
0.7000000000000001 10 0 0.386428135398840 0
0.7000000000000001 10 2 0.301046419209275 -0.00197696524535607
0.7000000000000001 10 4 0.316631946930536 -0.00294886103464663
0.7000000000000001 10 6 0.341937853633283 -0.00301359623446522
0.7000000000000001 10 8 0.389932742256158 -0.00209310784049150
0.7000000000000001 10 10 0.546807685637990 0.00121910579364301
0.7000000000000001 11 -11 0.0284739375994836 0.373908125226223
0.7000000000000001 11 -9 0.0173368227842032 0.276744063267235
0.7000000000000001 11 -7 0.0127370797532624 0.250024848553056
0.7000000000000001 11 -5 0.00902900063987778 0.237748525216422
0.7000000000000001 11 -3 0.00543816412124254 0.231687348133626
0.7000000000000001 11 -1 0.00125442078356271 0.230978732241227
0.7000000000000001 11 1 -0.00125442078356267 0.230978732241227
0.7000000000000001 11 3 -0.00543816412124258 0.231687348133626
0.7000000000000001 11 5 -0.00902900063987777 0.237748525216422
0.7000000000000001 11 7 -0.0127370797532624 0.250024848553056
0.7000000000000001 11 9 -0.0173368227842032 0.276744063267235
0.7000000000000001 11 11 -0.0284739375994836 0.373908125226223
0.7000000000000001 12 -12 -0.276521416800785 -0.0412193249762307
0.7000000000000001 12 -10 -0.204587467878410 -0.0223725990254599
0.7000000000000001 12 -8 -0.185465294565954 -0.0143045341597050
0.7000000000000001 12 -6 -0.177976525979321 -0.00889507162788983
0.7000000000000001 12 -4 -0.175831453331981 -0.00491492490906448
0.7000000000000001 12 -2 -0.177248263866814 -0.00197821300856697
0.7000000000000001 12 0 -0.0858727415320516 0
0.7000000000000001 12 2 -0.177248263866814 0.00197821300856697
0.7000000000000001 12 4 -0.175831453331981 0.00491492490906445
0.7000000000000001 12 6 -0.177976525979321 0.00889507162788983
0.7000000000000001 12 8 -0.185465294565954 0.0143045341597050
0.7000000000000001 12 10 -0.204587467878410 0.0223725990254599
0.7000000000000001 12 12 -0.276521416800785 0.0412193249762307
0.8 0 0 -11.7895741495644 0
0.8 1 -1 0.0592906542859906 -8.29404308096278
0.8 1 1 -0.0592906542859906 -8.29404308096278
0.8 2 -2 6.42604136115913 0.0475472436637502
0.8 2 0 5.48500333820490 0
0.8 2 2 6.42604136115913 -0.0475472436637502
0.8 3 -3 -0.00591552714068078 5.33649431008998
0.8 3 -1 -0.00367492394531900 4.03703112471422
0.8 3 1 0.00367492394531893 4.03703112471422
0.8 3 3 0.00591552714068067 5.33649431008998
0.8 4 -4 -4.37222630893054 -0.0800537741613123
0.8 4 -2 -3.28022793527262 -0.0275911805004792
0.8 4 0 -3.12633507706442 0
0.8 4 2 -3.28022793527262 0.0275911805004792
0.8 4 4 -4.37222630893054 0.0800537741613123
0.8 5 -5 0.131411241343067 -3.79257597308357
0.8 5 -3 0.0556740499065989 -2.84300431294750
0.8 5 -1 0.0178868614914407 -2.61525301632323
0.8 5 1 -0.0178868614914407 -2.61525301632323
0.8 5 3 -0.0556740499065989 -2.84300431294750
0.8 5 5 -0.131411241343067 -3.79257597308356
0.8 6 -6 3.39082188266773 0.0607520259349613
0.8 6 -4 2.48882767708740 0.0330160752747093
0.8 6 -2 2.25333649812493 0.0159128396202978
0.8 6 0 2.27158758758992 0
0.8 6 2 2.25333649812493 -0.0159128396202977
0.8 6 4 2.48882767708740 -0.0330160752747093
0.8 6 6 3.39082188266773 -0.0607520259349612
0.8 7 -7 -0.0221645121369372 2.95241970249948
0.8 7 -5 -0.0141685667766804 2.16689703177886
0.8 7 -3 -0.00726026874453442 1.96847643513285
0.8 7 -1 -0.00270783053112640 1.89464519671619
0.8 7 1 0.00270783053112639 1.89464519671619
0.8 7 3 0.00726026874453435 1.96847643513285
0.8 7 5 0.0141685667766804 2.16689703177886
0.8 7 7 0.0221645121369371 2.95241970249948
0.8 8 -8 -2.61436047726067 -0.0953429011196206
0.8 8 -6 -1.92209411485569 -0.0490901893627832
0.8 8 -4 -1.73615146285602 -0.0281656676772273
0.8 8 -2 -1.66206515215051 -0.0127529033559524
0.8 8 0 -1.56892639198723 0
0.8 8 2 -1.66206515215051 0.0127529033559524
0.8 8 4 -1.73615146285602 0.0281656676772273
0.8 8 6 -1.92209411485569 0.0490901893627832
0.8 8 8 -2.61436047726067 0.0953429011196207
0.8 9 -9 0.126253649325332 -2.44365891918580
0.8 9 -7 0.0699966984462641 -1.77335126504398
0.8 9 -5 0.0451769156099181 -1.58216938335997
0.8 9 -3 0.0258424435701715 -1.49805059175322
0.8 9 -1 0.00811398840756484 -1.46086384586025
0.8 9 1 -0.00811398840756486 -1.46086384586025
0.8 9 3 -0.0258424435701715 -1.49805059175322
0.8 9 5 -0.0451769156099181 -1.58216938335997
0.8 9 7 -0.0699966984462641 -1.77335126504398
0.8 9 9 -0.126253649325332 -2.44365891918580
0.8 10 -10 2.27025281622490 0.0544538441121275
0.8 10 -8 1.63931045114792 0.0349466263088466
0.8 10 -6 1.45622010681330 0.0249391319725348
0.8 10 -4 1.36819774282716 0.0166775842369080
0.8 10 -2 1.32255853024759 0.00858711721713277
0.8 10 0 1.38892539988047 0
0.8 10 2 1.32255853024759 -0.00858711721713278
0.8 10 4 1.36819774282716 -0.0166775842369080
0.8 10 6 1.45622010681330 -0.0249391319725348
0.8 10 8 1.63931045114793 -0.0349466263088466
0.8 10 10 2.27025281622490 -0.0544538441121275
0.8 11 -11 -0.0302311922237272 2.03092932507787
0.8 11 -9 -0.0188532750755879 1.47631431267640
0.8 11 -7 -0.0126543123489195 1.31605450716546
0.8 11 -5 -0.00820845678244580 1.23904608855404
0.8 11 -3 -0.00461135087363957 1.19927346279933
0.8 11 -1 -0.00198741353535254 1.18334481691167
0.8 11 1 0.00198741353535251 1.18334481691167
0.8 11 3 0.00461135087363955 1.19927346279933
0.8 11 5 0.00820845678244578 1.23904608855404
0.8 11 7 0.0126543123489194 1.31605450716546
0.8 11 9 0.0188532750755879 1.47631431267640
0.8 11 11 0.0302311922237273 2.03092932507787
0.8 12 -12 -1.86688494421780 -0.0969535455382343
0.8 12 -10 -1.35428105769649 -0.0557761870168202
0.8 12 -8 -1.20463113434887 -0.0382221994483481
0.8 12 -6 -1.13261261966143 -0.0258808148308926
0.8 12 -4 -1.09460797730433 -0.0159415810366724
0.8 12 -2 -1.07710505640038 -0.00743984444926907
0.8 12 0 -0.990409409795107 0
0.8 12 2 -1.07710505640038 0.00743984444926907
0.8 12 4 -1.09460797730433 0.0159415810366724
0.8 12 6 -1.13261261966143 0.0258808148308926
0.8 12 8 -1.20463113434887 0.0382221994483481
0.8 12 10 -1.35428105769649 0.0557761870168202
0.8 12 12 -1.86688494421780 0.0969535455382343
0.9 0 0 -9.97081496964790 0
0.9 1 -1 0.0469994594752277 -6.60663798757914
0.9 1 1 -0.0469994594752277 -6.60663798757914
0.9 2 -2 4.84262135475027 0.0370591856840626
0.9 2 0 4.28004005559939 0
0.9 2 2 4.84262135475027 -0.0370591856840627
0.9 3 -3 0.00366181801837373 3.91808644458188
0.9 3 -1 -0.00281297151717218 2.89852205106647
0.9 3 1 0.00281297151717221 2.89852205106647
0.9 3 3 -0.00366181801837370 3.91808644458188
0.9 4 -4 -2.98163726486530 -0.0616259329227021
0.9 4 -2 -2.20078762114821 -0.0202640236782348
0.9 4 0 -2.14321830741390 0
0.9 4 2 -2.20078762114821 0.0202640236782348
0.9 4 4 -2.98163726486530 0.0616259329227022
0.9 5 -5 0.106557590201874 -2.40897669894075
0.9 5 -3 0.0426410564083422 -1.83220578529674
0.9 5 -1 0.0145192729695963 -1.66862851772656
0.9 5 1 -0.0145192729695962 -1.66862851772656
0.9 5 3 -0.0426410564083422 -1.83220578529674
0.9 5 5 -0.106557590201874 -2.40897669894075
0.9 6 -6 2.05957724609073 0.0370908446372315
0.9 6 -4 1.50698815974547 0.0217051693504324
0.9 6 -2 1.35036115172487 0.0104724095703603
0.9 6 0 1.39422052741815 0
0.9 6 2 1.35036115172487 -0.0104724095703602
0.9 6 4 1.50698815974547 -0.0217051693504324
0.9 6 6 2.05957724609073 -0.0370908446372314
0.9 7 -7 0.00204299639249660 1.66508389111548
0.9 7 -5 -0.00332228218450666 1.21442318701319
0.9 7 -3 -0.00109088870672571 1.11234309793017
0.9 7 -1 -0.000919802091360691 1.06717013818056
0.9 7 1 0.000919802091360711 1.06717013818056
0.9 7 3 0.00109088870672571 1.11234309793017
0.9 7 5 0.00332228218450665 1.21442318701319
0.9 7 7 -0.00204299639249655 1.66508389111548
0.9 8 -8 -1.35483712911531 -0.0657179463737370
0.9 8 -6 -1.00467109384733 -0.0322955250803587
0.9 8 -4 -0.911256172450159 -0.0182893002731156
0.9 8 -2 -0.872298406018645 -0.00806081945966121
0.9 8 0 -0.801935227336879 0
0.9 8 2 -0.872298406018645 0.00806081945966120
0.9 8 4 -0.911256172450159 0.0182893002731156
0.9 8 6 -1.00467109384733 0.0322955250803587
0.9 8 8 -1.35483712911531 0.0657179463737370
0.9 9 -9 0.0933653557568833 -1.21271876363231
0.9 9 -7 0.0494705760230615 -0.879041969842953
0.9 9 -5 0.0320090067852230 -0.780311879444292
0.9 9 -3 0.0181825681054857 -0.740279020942551
0.9 9 -1 0.00572153314776609 -0.719774123159886
0.9 9 1 -0.00572153314776607 -0.719774123159886
0.9 9 3 -0.0181825681054857 -0.740279020942551
0.9 9 5 -0.0320090067852230 -0.780311879444292
0.9 9 7 -0.0494705760230615 -0.879041969842953
0.9 9 9 -0.0933653557568833 -1.21271876363231
0.9 10 -10 1.06969142734982 0.0225601226737960
0.9 10 -8 0.765768225076642 0.0168830086277783
0.9 10 -6 0.678411215709020 0.0126347491858637
0.9 10 -4 0.635417587642860 0.00884275442947573
0.9 10 -2 0.611060718063206 0.00470582322523173
0.9 10 0 0.675810168589638 0
0.9 10 2 0.611060718063206 -0.00470582322523171
0.9 10 4 0.635417587642860 -0.00884275442947575
0.9 10 6 0.678411215709021 -0.0126347491858637
0.9 10 8 0.765768225076643 -0.0168830086277783
0.9 10 10 1.06969142734982 -0.0225601226737960
0.9 11 -11 0.00195058966183166 0.860785248124906
0.9 11 -9 -0.00119169106170182 0.629656233718748
0.9 11 -7 -0.000499682527195410 0.563796566187621
0.9 11 -5 -0.000152791125324408 0.531376934280549
0.9 11 -3 6.88879050831474e-5 0.515731991050434
0.9 11 -1 -0.000408955574095215 0.509701543256523
0.9 11 1 0.000408955574095208 0.509701543256523
0.9 11 3 -6.88879050832290e-5 0.515731991050434
0.9 11 5 0.000152791125324393 0.531376934280549
0.9 11 7 0.000499682527195427 0.563796566187621
0.9 11 9 0.00119169106170182 0.629656233718748
0.9 11 11 -0.00195058966183164 0.860785248124906
0.9 12 -12 -0.725633856961619 -0.0615930006660483
0.9 12 -10 -0.531763925316395 -0.0335484917537370
0.9 12 -8 -0.474888611820002 -0.0223966587933195
0.9 12 -6 -0.448728137807959 -0.0147602896909377
0.9 12 -4 -0.435715806759027 -0.00885170263564347
0.9 12 -2 -0.430638866824757 -0.00399515633945744
0.9 12 0 -0.357563829758950 0
0.9 12 2 -0.430638866824757 0.00399515633945741
0.9 12 4 -0.435715806759028 0.00885170263564347
0.9 12 6 -0.448728137807959 0.0147602896909377
0.9 12 8 -0.474888611820002 0.0223966587933195
0.9 12 10 -0.531763925316395 0.0335484917537370
0.9 12 12 -0.725633856961619 0.0615930006660483
1.0 0 0 -8.09840100736765 0
1.0 1 -1 0.0352746836383627 -4.80157204862846
1.0 1 1 -0.0352746836383627 -4.80157204862846
1.0 2 -2 3.17380900810372 0.0230918949966123
1.0 2 0 3.02457769047439 0
1.0 2 2 3.17380900810372 -0.0230918949966123
1.0 3 -3 0.0189514124695114 2.50759336317387
1.0 3 -1 -0.00111899464088577 1.75781939024970
1.0 3 1 0.00111899464088572 1.75781939024970
1.0 3 3 -0.0189514124695115 2.50759336317387
1.0 4 -4 -1.67751191017407 -0.0391363170338511
1.0 4 -2 -1.17670232871420 -0.0111819889931200
1.0 4 0 -1.22696202380250 0
1.0 4 2 -1.17670232871420 0.0111819889931200
1.0 4 4 -1.67751191017407 0.0391363170338510
1.0 5 -5 0.0787898862625438 -1.18053820537597
1.0 5 -3 0.0277722471208822 -0.949079024774265
1.0 5 -1 0.0109940642310641 -0.833884668678635
1.0 5 1 -0.0109940642310642 -0.833884668678635
1.0 5 3 -0.0277722471208822 -0.949079024774265
1.0 5 5 -0.0787898862625439 -1.18053820537597
1.0 6 -6 0.971026174703821 0.00955392273472583
1.0 6 -4 0.706088415576934 0.00878822635231628
1.0 6 -2 0.606406784254175 0.00420267180881291
1.0 6 0 0.681229560862540 0
1.0 6 2 0.606406784254175 -0.00420267180881293
1.0 6 4 0.706088415576934 -0.00878822635231630
1.0 6 6 0.971026174703821 -0.00955392273472589
1.0 7 -7 0.0298011340585437 0.694571029500425
1.0 7 -5 0.00880428578244176 0.487524361671835
1.0 7 -3 0.00606783745384223 0.465909345245974
1.0 7 -1 0.000974814498184852 0.438317477130191
1.0 7 1 -0.000974814498184911 0.438317477130191
1.0 7 3 -0.00606783745384222 0.465909345245974
1.0 7 5 -0.00880428578244177 0.487524361671835
1.0 7 7 -0.0298011340585437 0.694571029500425
1.0 8 -8 -0.468607225585699 -0.0356405117217748
1.0 8 -6 -0.362038844929664 -0.0150637186789776
1.0 8 -4 -0.334138905561795 -0.00827486521022545
1.0 8 -2 -0.316081340219772 -0.00324726033588922
1.0 8 0 -0.268119231800867 0
1.0 8 2 -0.316081340219772 0.00324726033588921
1.0 8 4 -0.334138905561795 0.00827486521022546
1.0 8 6 -0.362038844929664 0.0150637186789776
1.0 8 8 -0.468607225585699 0.0356405117217747
1.0 9 -9 0.0623214323932386 -0.413617294408711
1.0 9 -7 0.0295440248113384 -0.301317109399756
1.0 9 -5 0.0195031951474589 -0.258640976417003
1.0 9 -3 0.0108053866728306 -0.250403785172337
1.0 9 -1 0.00351030568560097 -0.239028556726071
1.0 9 1 -0.00351030568560097 -0.239028556726071
1.0 9 3 -0.0108053866728306 -0.250403785172337
1.0 9 5 -0.0195031951474588 -0.258640976417002
1.0 9 7 -0.0295440248113384 -0.301317109399755
1.0 9 9 -0.0623214323932386 -0.413617294408711
1.0 10 -10 0.353585750639538 -0.00761438887032919
1.0 10 -8 0.241108808612106 0.000232895854303476
1.0 10 -6 0.212281335982953 0.00127304078562874
1.0 10 -4 0.196841118311456 0.00168382307750115
1.0 10 -2 0.183949078323841 0.00114452135140894
1.0 10 0 0.247281452866215 0
1.0 10 2 0.183949078323842 -0.00114452135140895
1.0 10 4 0.196841118311456 -0.00168382307750114
1.0 10 6 0.212281335982953 -0.00127304078562871
1.0 10 8 0.241108808612106 -0.000232895854303492
1.0 10 10 0.353585750639538 0.00761438887032918
1.0 11 -11 0.0313312022829123 0.213725589581664
1.0 11 -9 0.0141350053583380 0.161059608651922
1.0 11 -7 0.0101361859026289 0.148541287925792
1.0 11 -5 0.00678494077002086 0.139211363953287
1.0 11 -3 0.00413538985776973 0.138176311235560
1.0 11 -1 0.000919570214203982 0.136808608254997
1.0 11 1 -0.000919570214203996 0.136808608254997
1.0 11 3 -0.00413538985776966 0.138176311235560
1.0 11 5 -0.00678494077002084 0.139211363953287
1.0 11 7 -0.0101361859026289 0.148541287925792
1.0 11 9 -0.0141350053583380 0.161059608651922
1.0 11 11 -0.0313312022829123 0.213725589581664
1.0 12 -12 -0.141240192181620 -0.0324110619983557
1.0 12 -10 -0.112737984675117 -0.0148934136446993
1.0 12 -8 -0.102053677068069 -0.00927578840923582
1.0 12 -6 -0.0996170265652835 -0.00556859225125056
1.0 12 -4 -0.0994359475507559 -0.00303749745691792
1.0 12 -2 -0.0999756413543441 -0.00116957029726954
1.0 12 0 -0.0381367587244234 0
1.0 12 2 -0.0999756413543440 0.00116957029726952
1.0 12 4 -0.0994359475507559 0.00303749745691792
1.0 12 6 -0.0996170265652835 0.00556859225125056
1.0 12 8 -0.102053677068069 0.00927578840923582
1.0 12 10 -0.112737984675117 0.0148934136446993
1.0 12 12 -0.141240192181620 0.0324110619983557
1.1 0 0 -6.74237146726637 0
1.1 1 -1 0.0279743826065957 -3.54805990584760
